,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
189,ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,VIC,3666804.0,1018557.0,Gas,2017-2018,-37.8411815,144.8944409,False
190,ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,NSW,5286970.0,1468603.0,Gas,2017-2018,-34.5224899,150.8082317,False
191,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,SA,329504.0,91529.0,Wind,2017-2018,-34.00106030000001,138.9110041,True
192,ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,VIC,36860112.0,10238920.0,Brown Coal,2017-2018,-38.1814386,146.3479385,False
194,ERM POWER LIMITED,Newgen Neerabup Power Station,WA,916383.0,254551.0,Gas,2017-2018,-31.6711775,115.801039,False
195,ERM POWER LIMITED,Oakey Power Station,QLD,268495.0,74582.0,Gas,2017-2018,-27.4182658,151.6810198,False
197,ESPERANCE POWER STATION PTY LTD,Esperance Power Station,WA,249660.0,69350.0,Gas,2017-2018,-33.8613953,121.8912724,False
199,ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,NSW,378.0,105.0,Diesel,2017-2018,-31.9595859,141.4608138,False
201,FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,WA,90569.0,25158.0,Gas,2017-2018,-21.9323088,114.1278654,False
203,FORTESCUE METALS GROUP LTD,Solomon Power Station,WA,666413.0,185115.0,Gas,2017-2018,-27.6728168,121.6283098,False
207,GOLDFIELDS POWER PTY LTD,Parkeston Power Station,WA,595231.0,165342.0,Gas,2017-2018,-30.7269451,121.4974951,False
209,HYDRO POWER PTY LIMITED,Wyangala A,NSW,217905.0,60529.0,Hydro,2017-2018,-33.9626487,148.9542551,True
210,HYDRO POWER PTY LIMITED,Wyangala B,NSW,10894.0,3026.0,Hydro,2017-2018,-33.9626487,148.9542551,True
212,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,TAS,1293382.0,359273.0,Hydro,2017-2018,-41.7360047,145.5318835,True
213,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,TAS,289013.0,80281.0,Hydro,2017-2018,-42.28059469999999,146.3151456,True
214,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,TAS,834113.0,231698.0,Hydro,2017-2018,-42.4376122,146.5621389,True
215,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,TAS,1535178.0,426438.0,Hydro,2017-2018,-41.4767384,146.1328194,True
217,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,TAS,1069871.0,297186.0,Hydro,2017-2018,-41.3500366,146.2647857,True
219,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,TAS,17127.0,4758.0,Wind,2017-2018,-40.1163649,148.0288719,True
221,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,TAS,2057927.0,571646.0,Hydro,2017-2018,-42.1548711,145.5345778,True
222,HYDRO-ELECTRIC CORPORATION,King Island Power Station,TAS,47627.0,13230.0,Wind,2017-2018,-39.87534770000001,143.9370758,True
223,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,TAS,213343.0,59262.0,Hydro,2017-2018,-42.1581419,146.6456158,True
224,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,TAS,55960.0,15544.0,Hydro,2017-2018,-42.0039252,145.5442864,True
225,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,TAS,163390.0,45386.0,Hydro,2017-2018,-42.0039252,145.5442864,True
226,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,TAS,1078743.0,299651.0,Hydro,2017-2018,-41.5746481,146.1643107,True
227,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,TAS,1497527.0,415980.0,Hydro,2017-2018,-42.3182578,146.4726908,True
229,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,TAS,652866.0,181352.0,Hydro,2017-2018,-42.6362629,146.8488872,True
230,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,TAS,489220.0,135894.0,Hydro,2017-2018,-41.2581401,146.2699943,True
231,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,TAS,11006.0,3057.0,Hydro,2017-2018,-42.0409059,146.8087322,True
232,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,TAS,4371071.0,1214186.0,Hydro,2017-2018,-41.7958243,146.9610493,True
235,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,TAS,141533.0,39315.0,Hydro,2017-2018,-41.7294863,146.2175479,True
237,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,TAS,2084470.0,579019.0,Hydro,2017-2018,-42.301225,146.4503471,True
238,HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,TAS,6348.0,1763.0,Hydro,2017-2018,-41.9695227,146.796318,True
239,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,TAS,1272208.0,353391.0,Hydro,2017-2018,-41.43540950000001,147.1197143,True
241,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,TAS,1954117.0,542810.0,Hydro,2017-2018,-42.2967833,146.4566074,True
242,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,TAS,1211194.0,336443.0,Hydro,2017-2018,-42.3886455,146.4997426,True
243,HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,TAS,430135.0,119482.0,Hydro,2017-2018,-42.0409059,146.8087322,True
245,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,1164238.0,323399.0,Wind,2017-2018,-28.9024923,114.8927165,True
246,INFIGEN ENERGY LIMITED,Capital East Solar Farm,NSW,618.0,172.0,Solar,2017-2018,-31.2532183,146.921099,True
247,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,1382798.0,384111.0,Wind,2017-2018,-35.1661165,149.518277,True
249,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,566343.0,157318.0,Wind,2017-2018,-35.0954285,149.5789486,True
251,IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,WA,3093310.0,859253.0,Gas,2017-2018,-31.9505048,115.8604867,False
253,KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,QLD,200513.0,55698.0,Solar,2017-2018,-23.5559218,145.2882741,True
257,LANDFILL GAS & POWER PTY LTD,Kalamunda Power Station,WA,18.0,5.0,Diesel,2017-2018,-31.9733275,116.0604722,False
258,LANDFILL GAS & POWER PTY LTD,Red Hill LFG Power Station,WA,103309.0,28697.0,Landfill Gas,2017-2018,-31.8548072,116.0538776,True
259,LANDFILL GAS & POWER PTY LTD,Tamala Park LFG Power Station,WA,152401.0,42334.0,Landfill Gas,2017-2018,-31.704321,115.7349162,True
261,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,NSW,26980.0,7494.0,Landfill Gas,2017-2018,-36.0751193,146.9094852,True
262,LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,WA,7681.0,2134.0,Landfill Gas,2017-2018,-27.6728168,121.6283098,True
263,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,NSW,29701.0,8250.0,Landfill Gas,2017-2018,-33.0086146,151.5475816,True
264,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,VIC,24853.0,6904.0,Landfill Gas,2017-2018,-37.5621587,143.8502556,True
265,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,VIC,15077.0,4188.0,Landfill Gas,2017-2018,-36.75961960000001,144.2785764,True
266,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,QLD,21309.0,5919.0,Landfill Gas,2017-2018,-27.4935931,153.2137869,True
267,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,NT,30987.0,8608.0,Landfill Gas,2017-2018,-12.4637333,130.8444446,True
268,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,NSW,205511.0,57086.0,Landfill Gas,2017-2018,-33.8102184,150.85064,True
269,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,VIC,228276.0,63410.0,Landfill Gas,2017-2018,-38.032286,145.2678469,True
270,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,QLD,19095.0,5304.0,Landfill Gas,2017-2018,-27.614614,152.7608421,True
271,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,VIC,22415.0,6226.0,Landfill Gas,2017-2018,-38.2854053,145.093449,True
272,LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,SA,20784.0,5773.0,Landfill Gas,2017-2018,-34.7383029,138.6355222,True
273,LMS ENERGY PTY LTD,NAWMA Solar Facility,SA,4246.0,1179.0,Solar,2017-2018,-34.7383029,138.6355222,True
274,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,NSW,67569.0,18769.0,Landfill Gas,2017-2018,-32.9282712,151.7816802,True
276,LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,QLD,135177.0,37549.0,Landfill Gas,2017-2018,-27.56924,153.1164813,True
277,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,VIC,18905.0,5251.0,Landfill Gas,2017-2018,-36.3821418,145.4072272,True
278,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,WA,105824.0,29396.0,Landfill Gas,2017-2018,-32.2577875,115.9963935,True
279,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,QLD,72885.0,20246.0,Landfill Gas,2017-2018,-27.7295742,153.2388459,True
280,LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,QLD,45928.0,12758.0,Landfill Gas,2017-2018,-27.6397754,152.8240562,True
281,LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,VIC,211908.0,58863.0,Landfill Gas,2017-2018,-37.6085118,145.0313459,True
283,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,NSW,68035.0,18899.0,Landfill Gas,2017-2018,-33.2843475,151.4249427,True
285,MERIDIAN ENERGY AUSTRALIA PTY LTD,Burrinjuck Hydro,NSW,215404.0,59834.0,Hydro,2017-2018,-34.9815388,148.617713,True
286,MERIDIAN ENERGY AUSTRALIA PTY LTD,Hume Hydro ,NSW,732139.0,203372.0,Hydro,2017-2018,-31.2532183,146.921099,True
287,MERIDIAN ENERGY AUSTRALIA PTY LTD,Keepit Hydro,NSW,41182.0,11439.0,Hydro,2017-2018,-30.8941167,150.5036412,True
288,MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,VIC,1353143.0,375873.0,Wind,2017-2018,-37.8318698,143.8884633,True
289,MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,695306.0,193141.0,Wind,2017-2018,-33.6255531,136.7039082,True
291,MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,VIC,67158.0,18655.0,Gas,2017-2018,-37.846154,144.9827473,False
292,MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,VIC,60904.0,16918.0,Gas,2017-2018,-37.976484,145.2192169,False
293,MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,VIC,66473.0,18465.0,Gas,2017-2018,-38.1521039,144.3654034,False
294,MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,VIC,142274.0,39521.0,Gas,2017-2018,-37.7986657,144.955973,False
297,MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,VIC,232407.0,64558.0,Wind,2017-2018,-37.83531900000001,142.4662279,True
299,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,683865.0,189963.0,Wind,2017-2018,-29.0110631,114.9684225,True
301,NEOEN AUSTRALIA PTY LTD,DEGRUSSA SOLAR PROJECT PTY LTD,WA,71487.0,19858.0,Solar,2017-2018,-25.5399495,119.3229267,True
302,NEOEN AUSTRALIA PTY LTD,DUBBO SOLAR HUB PTY LTD,NSW,17821.0,4950.0,Solar,2017-2018,-32.2443908,148.614418,True
303,NEOEN AUSTRALIA PTY LTD,GRIFFITH SOLAR FARM PTY LTD,NSW,59368.0,16491.0,Solar,2017-2018,-34.3174144,146.1207389,True
304,NEOEN AUSTRALIA PTY LTD,HORNSDALE POWER RESERVE PTY LTD,SA,79298.0,22027.0,Battery,2017-2018,-33.085897,138.5183516,False
308,NEOEN AUSTRALIA PTY LTD,PARKES SOLAR FARM PTY LTD,NSW,109528.0,30424.0,Solar,2017-2018,-33.11293089999999,148.0763972,True
310,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,WA,7466829.0,2074119.0,Gas,2017-2018,-32.2320792,115.7787256,False
312,NRG VICTORIA 1 PTY LTD,Gladstone Power Station,QLD,32309449.0,8974847.0,Black Coal,2017-2018,-23.8487488,151.2183353,False
314,ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,WA,52031.0,14453.0,Gas,2017-2018,-27.6728168,121.6283098,False
316,ORIGIN ENERGY LIMITED,Australand,NSW,2132.0,592.0,Gas,2017-2018,-31.2532183,146.921099,False
317,ORIGIN ENERGY LIMITED,Ballarat Solar Park,VIC,1446.0,402.0,Solar,2017-2018,-37.5621587,143.8502556,True
318,ORIGIN ENERGY LIMITED,Bendigo Solar Park,VIC,1727.0,480.0,Solar,2017-2018,-36.75961960000001,144.2785764,True
319,ORIGIN ENERGY LIMITED,Blackmores,NSW,5027.0,1396.0,Gas,2017-2018,-31.2532183,146.921099,False
320,ORIGIN ENERGY LIMITED,Bond,NSW,3465.0,963.0,Gas,2017-2018,-31.2532183,146.921099,False
321,ORIGIN ENERGY LIMITED,Chifley Square,NSW,3808.0,1058.0,Gas,2017-2018,-33.8659402,151.2110977,False
322,ORIGIN ENERGY LIMITED,Dandenong,VIC,851.0,236.0,Gas,2017-2018,-37.9847811,145.2139907,False
323,ORIGIN ENERGY LIMITED,Darling Downs Power Station,QLD,8083131.0,2245314.0,Gas,2017-2018,-27.1164455,150.8954925,False
325,ORIGIN ENERGY LIMITED,Eraring Power Station,NSW,61870118.0,17186144.0,Black Coal,2017-2018,-33.0619324,151.5197469,False
326,ORIGIN ENERGY LIMITED,Exhibition Street,VIC,8693.0,2415.0,Gas,2017-2018,-37.8116895,144.9704421,False
327,ORIGIN ENERGY LIMITED,Kent Street,NSW,13175.0,3660.0,Gas,2017-2018,-33.8666677,151.2043583,False
329,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,SA,659904.0,183307.0,Gas,2017-2018,-37.4567985,140.7829834,False
330,ORIGIN ENERGY LIMITED,Mirvac,NSW,17254.0,4793.0,Gas,2017-2018,-31.2532183,146.921099,False
331,ORIGIN ENERGY LIMITED,Mortlake Power Station,VIC,4603899.0,1278861.0,Gas,2017-2018,-38.063061,142.6679099,False
332,ORIGIN ENERGY LIMITED,Mount,NSW,7304.0,2029.0,Gas,2017-2018,-31.2532183,146.921099,False
333,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,QLD,35050.0,9736.0,Kerosene,2017-2018,-19.3379375,146.8513486,False
334,ORIGIN ENERGY LIMITED,Quarantine Power Station,SA,686982.0,190828.0,Gas,2017-2018,-34.7801742,138.5221099,False
335,ORIGIN ENERGY LIMITED,Roma Power Station,QLD,113872.0,31631.0,Gas,2017-2018,-26.5710799,148.7856852,False
336,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,NSW,357536.0,99316.0,Hydro,2017-2018,-35.0810677,150.4892292,True
337,ORIGIN ENERGY LIMITED,Stockland Headquarters,NSW,5280.0,1467.0,Gas,2017-2018,-31.2532183,146.921099,False
338,ORIGIN ENERGY LIMITED,University of NSW,NSW,8434.0,2343.0,Gas,2017-2018,-33.917347,151.2312675,False
339,ORIGIN ENERGY LIMITED,Uranquinty Power Station,NSW,2002061.0,556128.0,Gas,2017-2018,-35.1793949,147.2149902,False
341,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),QLD,21023694.0,5839915.0,Black Coal,2017-2018,-24.2927187,150.4933758,False
342,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),QLD,25420974.0,7061382.0,Black Coal,2017-2018,-27.9619619,151.2790597,False
344,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,1103275.0,306465.0,Wind,2017-2018,-34.00106030000001,138.9110041,True
346,PELICAN POINT POWER LIMITED,Pelican Point Power Station,SA,9836716.0,2732421.0,Gas,2017-2018,-34.7647018,138.5051574,False
348,PERTH ENERGY PTY LTD,Kwinana Swift Power Station,WA,469390.0,130386.0,Gas,2017-2018,-32.2320792,115.7787256,False
350,PILBARA IRON PTY LTD,Cape Lambert Power Station,WA,561172.0,155881.0,Gas,2017-2018,-20.5833333,117.1666667,False
351,PILBARA IRON PTY LTD,Paraburdoo Power Station,WA,1889622.0,524895.0,Gas,2017-2018,-23.2007259,117.6714611,False
352,PILBARA IRON PTY LTD,West Angelas Power Station,WA,1645593.0,457109.0,Gas,2017-2018,-23.1777653,118.7617779,False
353,PILBARA IRON PTY LTD,Yurralyi Maya Power Station,WA,2150682.0,597412.0,Gas,2017-2018,-20.7637215,116.7427853,False
355,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,VIC,938097.0,260583.0,Gas,2017-2018,-37.8428384,147.563966,False
356,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,QLD,1527900.0,424417.0,Coal Seam Methane,2017-2018,-27.1107842,150.9054673,False
357,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,VIC,31933714.0,8870476.0,Brown Coal,2017-2018,-38.2567843,146.5860271,False
358,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,WA,879617.0,244338.0,Gas,2017-2018,-23.3574915,119.7303373,False
359,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,WA,1868227.0,518952.0,Gas,2017-2018,-20.4280016,118.5502998,False
360,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,WA,1193965.0,331657.0,Gas,2017-2018,-32.9160782,115.918999,False
362,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),NT,5764.0,1601.0,Diesel,2017-2018,-20.9841916,137.847666,False
363,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),NT,932.0,259.0,Diesel,2017-2018,-16.1847598,129.6406866,False
364,POWER AND WATER CORPORATION,Ampilatwatja (Alparra Ammaroo),NT,13015.0,3615.0,Diesel,2017-2018,-21.752029,135.236099,False
365,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),NT,2939.0,816.0,Diesel,2017-2018,-23.2659591,131.2722316,False
366,POWER AND WATER CORPORATION,Aputula (Finke),NT,3489.0,969.0,Diesel,2017-2018,-25.5821522,134.5779806,False
367,POWER AND WATER CORPORATION,Areyonga (Utju),NT,3889.0,1080.0,Diesel,2017-2018,-24.0734645,132.2693601,False
368,POWER AND WATER CORPORATION,Atitjere (Harts Range),NT,3425.0,951.0,Diesel,2017-2018,-22.9856011,134.9351115,False
369,POWER AND WATER CORPORATION,Borroloola Generation,NT,22877.0,6355.0,Diesel,2017-2018,-16.070278,136.307222,False
370,POWER AND WATER CORPORATION,Bulla Camp,NT,1506.0,418.0,Diesel,2017-2018,-15.768853,130.039341,False
371,POWER AND WATER CORPORATION,Bulman,NT,4267.0,1185.0,Diesel,2017-2018,-13.663028,134.3317308,False
372,POWER AND WATER CORPORATION,Daly Waters Generation,NT,4120.0,1144.0,Diesel,2017-2018,-16.253333,133.369167,False
374,POWER AND WATER CORPORATION,Engawala (Alcoota),NT,1949.0,541.0,Diesel,2017-2018,-22.8036906,134.4554661,False
375,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),NT,2731.0,759.0,Diesel,2017-2018,-20.4626041,135.2512773,False
376,POWER AND WATER CORPORATION,Eva Valley,NT,1318.0,366.0,Diesel,2017-2018,-13.1298444,131.0142497,False
377,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),NT,25193.0,6998.0,Diesel,2017-2018,-12.0230106,135.5657089,False
378,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),NT,10934.0,3037.0,Diesel,2017-2018,-12.4993009,135.8062133,False
379,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),NT,18396.0,5110.0,Diesel,2017-2018,-12.32825,133.056,False
380,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),NT,2553.0,709.0,Diesel,2017-2018,-23.4471526,131.8822091,False
381,POWER AND WATER CORPORATION,Imangara (Murray Downs),NT,1071.0,298.0,Diesel,2017-2018,-21.0492276,134.6804761,False
382,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),NT,2234.0,621.0,Diesel,2017-2018,-25.1019444,132.5716667,False
383,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),NT,9548.0,2652.0,Diesel,2017-2018,-17.4480442,130.8310031,False
384,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),NT,5592.0,1553.0,Diesel,2017-2018,-24.8804857,129.0792084,False
385,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),NT,11771.0,3270.0,Diesel,2017-2018,-18.3365,130.636993,False
386,POWER AND WATER CORPORATION,Laramba (Napperby),NT,3462.0,962.0,Diesel,2017-2018,-22.5338603,132.754989,False
387,POWER AND WATER CORPORATION,Maningrida,NT,31719.0,8811.0,Diesel,2017-2018,-12.0551674,134.2313799,False
388,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),NT,7499.0,2083.0,Diesel,2017-2018,-11.4227161,130.6530109,False
389,POWER AND WATER CORPORATION,Milingimbi,NT,13378.0,3716.0,Diesel,2017-2018,-12.0939133,134.8973049,False
390,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),NT,3233.0,898.0,Diesel,2017-2018,-13.7832463,136.1961739,False
391,POWER AND WATER CORPORATION,Minjilang (Croker Island),NT,4974.0,1382.0,Diesel,2017-2018,-11.1475753,132.5767751,False
392,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),NT,8366.0,2324.0,Diesel,2017-2018,-15.2254373,134.0797815,False
393,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),NT,11550.0,3208.0,Diesel,2017-2018,-13.7121487,130.6885652,False
394,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),NT,24394.0,6776.0,Diesel,2017-2018,-11.7619227,130.6317972,False
395,POWER AND WATER CORPORATION,Ngukurr (Roper River),NT,16495.0,4582.0,Diesel,2017-2018,-14.733834,134.7322863,False
396,POWER AND WATER CORPORATION,Numbulwar (Rose River),NT,10635.0,2954.0,Diesel,2017-2018,-14.2770418,135.7210604,False
397,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),NT,3660.0,1017.0,Diesel,2017-2018,-22.6499244,130.5524637,False
398,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),NT,3552.0,987.0,Diesel,2017-2018,-20.6440035,135.587927,False
399,POWER AND WATER CORPORATION,Palumpa,NT,5382.0,1495.0,Diesel,2017-2018,-14.3523927,129.8822501,False
400,POWER AND WATER CORPORATION,Papunya,NT,6812.0,1892.0,Diesel,2017-2018,-23.2053323,131.9112738,False
401,POWER AND WATER CORPORATION,Peppimenarti,NT,4284.0,1190.0,Diesel,2017-2018,-14.1501858,130.0762599,False
402,POWER AND WATER CORPORATION,Pidgeon Hole,NT,1731.0,481.0,Diesel,2017-2018,-16.8148579,131.2196946,False
403,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),NT,7098.0,1972.0,Diesel,2017-2018,-11.405157,130.4173321,False
404,POWER AND WATER CORPORATION,Ramingining,NT,11699.0,3250.0,Diesel,2017-2018,-12.3285681,134.9280587,False
405,POWER AND WATER CORPORATION,Robinson River,NT,4182.0,1162.0,Diesel,2017-2018,-16.15791413711197,137.1753049032663,False
406,POWER AND WATER CORPORATION,Tara (Neutral Junction),NT,1211.0,336.0,Diesel,2017-2018,-21.52354,133.989594,False
407,POWER AND WATER CORPORATION,Ti Tree Generation,NT,8345.0,2318.0,Diesel,2017-2018,-22.1291783,133.4161598,False
408,POWER AND WATER CORPORATION,Timber Creek,NT,10771.0,2992.0,Diesel,2017-2018,-15.6458527,130.4668349,False
409,POWER AND WATER CORPORATION,Titjikala (Maryvale),NT,3951.0,1098.0,Diesel,2017-2018,-24.674782,134.0764527,False
410,POWER AND WATER CORPORATION,Umbakumba,NT,9152.0,2542.0,Diesel,2017-2018,-13.8616879,136.8117295,False
411,POWER AND WATER CORPORATION,Wadeye (Port Keats),NT,34017.0,9449.0,Gas,2017-2018,-14.250637,129.549659,False
412,POWER AND WATER CORPORATION,Walungurru (Kintore),NT,6754.0,1876.0,Diesel,2017-2018,-23.2824005,129.3914989,False
413,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),NT,6599.0,1833.0,Diesel,2017-2018,-11.6511842,133.3885099,False
414,POWER AND WATER CORPORATION,Wilora (Stirling),NT,1242.0,345.0,Diesel,2017-2018,-21.7404613,133.7311459,False
415,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),NT,3591.0,998.0,Diesel,2017-2018,-21.2471627,132.6105377,False
416,POWER AND WATER CORPORATION,Yarralin,NT,4822.0,1339.0,Diesel,2017-2018,-16.4474276,130.8837408,False
417,POWER AND WATER CORPORATION,Yuendumu,NT,19228.0,5341.0,Diesel,2017-2018,-22.2539566,131.7953883,False
419,POWER GENERATION CORPORATION,Channel Island Power Station,NT,3826034.0,1062787.0,Gas,2017-2018,-12.5550166,130.8663184,False
420,POWER GENERATION CORPORATION,Katherine Power Station,NT,71615.0,19893.0,Gas,2017-2018,-19.4914108,132.5509603,False
421,POWER GENERATION CORPORATION,Kings Canyon,NT,4032.0,1120.0,Solar,2017-2018,-24.2552941,131.5700131,True
422,POWER GENERATION CORPORATION,Owen Springs Power Station,NT,268834.0,74676.0,Gas,2017-2018,-23.8632482,133.8253457,False
423,POWER GENERATION CORPORATION,Ron Goodin Power Station,NT,453701.0,126028.0,Gas,2017-2018,-19.4914108,132.5509603,False
424,POWER GENERATION CORPORATION,Tennant Creek Power Station,NT,104958.0,29155.0,Gas,2017-2018,-19.64591,134.1909565,False
425,POWER GENERATION CORPORATION,Weddell Power Station,NT,1310487.0,364024.0,Gas,2017-2018,-12.5772143,130.9502033,False
426,POWER GENERATION CORPORATION,Yulara Power Station,NT,70409.0,19558.0,Gas,2017-2018,-25.2320231,130.9913732,False
428,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,VIC,66477.0,18466.0,Biofuel,2017-2018,-37.6612312,144.9370304,True
429,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Power Generation - Smithfield Energy Facility,NSW,16689.0,4636.0,Gas,2017-2018,-33.8499781,150.9486894,False
431,QGC UPSTREAM INVESTMENTS PTY LTD ,Condamine Power Station,QLD,3058063.0,849462.0,Gas,2017-2018,-26.6681504,150.270009,False
433,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,WA,250045.0,69457.0,Gas,2017-2018,-33.1633786,115.7807467,False
435,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,VIC,177373.0,49270.0,Wind,2017-2018,-38.6534438,146.3402295,True
436,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,QLD,877378.0,243716.0,Coal Seam Methane,2017-2018,-19.20158,146.6183471,False
